"5 stars hotels The staff receiving when arrived and really amazing ,",FB
"No outside food allowed, very poor policy, came back with takeaway only for all that to go in the bin as the manager on duty insisted I can't take food inside Location near the airport, courteous and friendly staff",FB
At breakfast you have to struggle to hold on to your table if you get up for getting any add-ons since they do not have any process of blocking tables.,FB
So better carry some newspaper or something that allows you to claim a table.The cold coffee here at breakfast is awesome,FB
service at the restaurant was pathetic.,FB
the how water for making english tea was brown!,FB
Low cost of stay but veeery high food cost,FB
Food qualityProximity to Airport.,FB
Breakfast selection as well as South Indian dinner,FB
"Very good restaurant, good location near the airport",FB
"An all veg restaurant would have been better, like Vindhyas, where breakfast is only served.The breakfast in the Vindhyas and the room interiors.I wish you had all veg restaurant!",FB
Midnight buffet is good,FB
The breakfast,FB
Terrace bar and grille.,FB
"Bets part of the hotelBreakfast is average, the hotel needs refurbishing desperately - everything is old and yellow.",FB
No Complimentary breakfast was offered,FB
Restaurant staff is very good.,FB
I did not like that there was a restaurant on the first floor and you could smell all sorts of different smells whilst walking out of your room to the lift.,FB
Should not  keep any water bottle on dining table,FB
Approach to the breakfast area was a bit confusing and long winded.,FB
Room service menu is very costly.,FB
A plate of chicken tikka is 1000 rupees.Room dine in is expensive.,FB
The hotel has a very strict policy against outside food and the hotel food is the most expensive I have ever seen.,FB
145 rupees for a small chapati equivalent to two bites is ridiculous.,FB
The property and the breakfast,FB
Breakfast at Vindhyas,FB
The price of the breakfast was rather high for Indian standards.Great breakfast counter.,FB
Food choice,FB
For Veg Pakoda,FB
Excellent breakfast and staff in the hotel.,FB
Although tea and coffee were not hot enough.,FB
 ambience and the staff,FB
"Good Cost very high and not given free drink pass.Area, food specially breakfast.",FB
Room was quite with no noise evident from the hallway or adjoining rooms.,HK
It was great to be able to open windows when we craved fresh rather than heated air.,HK
"The beds, including the fold out sofa bed, were comfortable and the rooms were cleaned well.",HK
"The rooms are lovely - beds so comfortable, a great little kitchen and new wizz bang coffee maker.",HK
"It was nicely appointed room, but the best part about it was the bathroom.",HK
"From the foot soaking bowl to the bath products, everything about the bathroom was awesome!",HK
We had a one bedroom suite that accommodated four people reasonably well.,HK
"Plenty of closet space, well lit with floor to ceiling windows, and actually quiet!",HK
The bathroom was large with a very nice walk-in shower and a built-in bench with unique low spout to wash your feet.,HK
"Perfectly maintained, very comfortable, great bathrooms (best in NYC???).",HK
"The bathroom is huge, with large shower 'room' and multiple shower heads.",HK
Double lavatories flank one wall.,HK
THe bed is always perfect.,HK
Televisions in both rooms were perfect for my limited time spend in the suite.,HK
Nice desk for work area and in room dining.,HK
"Suite has full size refrigerator with icemaker, and also features a microwave, sink and dishwasher drawer....all nicely concealed behind beautiful cabinetry.",HK
"Loved the spacious rooms, modern furnishings and all the free offerings (mini bar, cookies, Internet, pressing).",HK
We fell in love with the decor.,HK
Beds were extremely comfortable.,HK
Books in the room were a nice touch.,HK
We had two bathrooms after our upgrade which we appreciated a lot.,HK
The bathrooms were really very chic and the TOTO toilets were something!,HK
The housekeeping service was really good with turn-down service.,HK
"We never saw our butler during our 9 night stay, therefore I cannot comment on the butler service, but we did not really need it anyway.",HK
Bathrooms are ideal with Japanese heated cleansing toilettes.,HK
"The room itself was a decent size, tidy bathroom with powerful shower and Molton Brown products.",HK
"The guest rooms are quite large, though the bath is smaller, but we would recommend to friends and stay again on our next NYC visit.",HK
"The service, location, cleanliness were outstanding.",HK
Even though the hot water was supposed to be off from 11:00 p.m. to 6:00 a.m. (do not know if it was or not) it did not affect me.,HK
Having the laundry on the 7th floor was extremely handy.,HK
"Lovely bathrooms (although they need a hand towel holder), but really comfortable.",HK
We are a family of 3 so the kiddo slept on the pull-out sofa.,HK
"Room was in good condition-- it appears that shade of green must be the theme, but its nice.",HK
Television in both rooms.,HK
It's tough to find good hotels with two beds in a room in NYC so this was a bonus.,HK
"One is the lack of proper lighting in the room, the architect and designers clearly were not thinking of women when they designed the rooms.",HK
Also there is no drawer space and the closet is minuscule.,HK
"The other problem is that the beds, at least the twins we slept in, were not very comfortable.",HK
"The rooms and bathroom were modern and beautiful...we had a suite with a little kitchen mini-bar set up with complimentary espresso-maker, juices etc.",HK
"I loved this hotel and couldn’t believe how much money and effort went into the rooms: great bath, built-in cabinetry, automated lighting and drapes, and lots more.",HK
Features that are becoming standard in high end luxury hotels are all there including the in mirror TV and heated bathroom seats made for a nice touch.,HK
"Service aside our room had very large windows, a rain shower, and was in full view of the Empire State Building.",HK
"Good environmental controls (we like a cool room), large shower (no tub), and a firm bed.",HK
"When I asked about the window heating/AC unit, he proceeded to fiddle with it.",HK
There is no lighting in the closet or for that whole end of the room where I was attempting to unpack.,HK
I took the minimum out of my bag for fear of losing the other things in the dark.,HK
All wall plugs are completely filled with the hotel's stuff.,HK
I had to get down on my hands and knees to find a strip plug underneath the desk for my IPad to charge.,HK
"However, to my dismay the next morning I found that when I turned off the desk light, the desk plug also went dead and my phone did NOT charge overnight.",HK
The mattress was good and that is why this hotel received three stars instead of two.,HK
"Now, the shower: I scalded my right arm turning off the shower because there are absolutely NO markings on the shower as where hot, cold or off is.",HK
I recommend that you step outside the tub/shower before turning it off and be sure not to have any part of you under the water when turning it off.,HK
There is no ventilation in the bathroom.,HK
"Therefore, not only was the bathroom completely steamed, which ruined my hair, but also the bedroom windows.",HK
"In addition, there are dark brown wooden shutters that cannot be lifted, only tilted that further curtail light entering this room.",HK
"Sleeping: Although the mattress was comfortable, I had to wear earplugs and play a sound soother to sleep well.",HK
It was very clean and orderly.,HK
The beds were very comfortable.,HK
"10 minutes later, I was able to finally find out a room wasn't ready.",HK
"Otherwise, the bed and pillows were very comfortable and I was impressed that the room had a small refrigerator (in addition to the mini bar), microwave, and a drawer that contained plates and silverware.",HK
The beds and pillows were fantastic along with the small bathtub to rest your feet.,HK
"The room was again really nice, clean, though unfortunately not the ""suite size I had experienced last times(was realy an upgrade at that time).",HK
"It had a small sitting room, with all what you needed in your room, refrigerator, coffee, trousers iron,....Excellent location in mid Manhattan, good breakfast for NY standards(all included).",HK
"As to it being a “cherished boutique hotel” or a “luxury hotel”, so described on the Sherry-Netherland website, it was shabby and the décor in my room had nothing in particular to recommend it.",HK
"with a plush white robe and ample space to hang things, a Keurig coffee maker with unlimited coffee pods, a chandelier, fresh bouquets of flowers, boxes of Godiva chocolates, and a ""welcome"" card from the hotel manager.",HK
"They would tidy up the newspapers and clothes in my room, and make sure it looked warm and cozy for when I got home.",HK
We used the laundrette in the hotel and it was clean and well lit - what more could you want.,HK
"The rooms were modern, spacious and clean and the beds were heaven after a long day walking around manhattan.",HK
Rooms were excellent and attached which fitted our family needs very well.,HK
Only one drawer in the room so I used the office to lay out my suitcase and lived out of the that.,HK
Bathroom was roomy and the bed very comfortable.,HK
Decor is Japanese sensibility meets European minimalism.,HK
The controls for the shower were very challenging--no kidding!,HK
"Lastly, an observation and not a complaint: no holiday decorations to be found here in the midst of December!",HK
"The rooms are really modern (minimalist type decor) and very clean, stylish and spacious bathroom, mini bar included except for the liquor.",HK
My only issue was the lack of wardrobe or closet.,HK
"The hotel is a great location, it has spacious rooms and very comfortable beds!!",HK
"The room was quite small, but the bathroom was well appointed and the shower was great.",HK
"I'd stay here again on business, but wouldn't take my husband as he likes to have a bath as well as a shower.",HK
"The bathrooms are fabulous with tv's fitted into the mirrors, heated toilet seats and jucuzzi baths.",HK
The rain shower is one of the best I ever had.,HK
The beds are very comfortable and the Art Deco style furniture has been well thought out and is of exceptional quality.,HK
The room was not super big (but I guess this is NYC).,HK
Ours had 2 queen beds and not much room for anything else.,HK
"The one negative was that it was rather dimly lit even when we turned on every last light, but from what I understand this is a green hotel and they are saving on energy and wattage.",HK
"However, we would have liked to have the room a bit brighter since there was also a lot of woodwork and dark closet doors which also made the room on the dark side even during the day.",HK
The beds were extremely comfortable with nice white fluffy duvet comforters and down pillows.,HK
There were a lot of outlets and close to the bed (and located on the nightstands) which were great for charging phones and computers.,HK
A couple of blocks from the subway and stones throw from a shopping haven :),HK
"The room was big with lots of space, all the things you need in the room, TV, iPod dock and a really comfy bed!",HK
I would of taken this home if i could of fitted it in my case :),HK
Lots of power sockets for charging phones etc.,HK
"Oh, and the comfiest bed I have ever ever slept in!!!",HK
The room was clean and cozy.,HK
"It had a TV, dresser draws, a little fridge, a good sized bathtub shower and a desk with chair.",HK
It was one of the cleanest rooms we have ever stayed at.,HK
The bathroom was updated and wonderful.,HK
The rooms are exceptionally clean with great amenities.,HK
"Very easy access, convenient location, clean and confortable rooms.",HK
It features a pullout sofa in a sitting area as well as a small kitchen.,HK
The linens and appointments are top notch.,HK
The rooms are spotless and comfy.,HK
"Effectively, the attention of the hotel is good, the rooms are clear and clean.",HK
Beautiful decor and the rooms are well furbished with antiques and chandeliers.,HK
"Apartment living in the best locale in town....lounge, dining, kitchen and bedroom with plenty of closet space and a glorious bathroom.",HK
The king room in which we started was also a reasonable size....nice decor with small bathroom...still value for money considering the location ...which is the most outstanding feature and benefit.,HK
The suite was really very spacious and comfrotable with huge spa bathroom.,HK
NO BATHTUB!,HK
"Leather closet doors that looked like trunks, an excellent bar area, and a comfortable big bed.",HK
The bathroom is amazing.,HK
"While there was no bathtub, the shower made up for it as it was very large, and the toilet was quite neat with all these japanese style options.",HK
The amenities provided were also excellent.,HK
"We also used the butler service to have our shoes shined, and clothes pressed before dinner.",HK
The hotel itself is very clean and modern in terms of the reception area and the rooms.,HK
The décor made the room feel very special and the bed was extremely comfortable.,HK
"Big, nice and clean rooms and suites.",HK
"The room was clean, bright and more than ample.",HK
The rooms are very spacious and spotless.,HK
The suite was great for 4 ladies.,HK
They also provided us extra pillows and towels when we requested them and band-aids for my friend who got blisters from walking all day.,HK
The room is so comfortable from the bed to the little details.,HK
"Love every detail, the lights, the outlets for phones and computers that are strategically placed and suprisingly we didn't hear the NY noise like many other hotels.",HK
"Sometimes it is the little things, I loved the plugs in the night stands for my phone!!",HK
"Very clean, nice television, very comfy beds with tons of pillows.",HK
The rooms are done up kind of like I'd imagine a 1920s cruise ship.,HK
"Leather doors with leather handles, kind of like old time steamer trunks.",HK
Lots of cubbies and efficient use of space.,HK
Bathrooms are awesome.,HK
"As others have mentioned, the toilets have an unreal number of functions--bidet, seat warmer, air dry.",HK
"Wish the bed had been a bit more comfy and higher off the floor--all the beds seemed very, very low--but overall I was pretty happy with the space.",HK
The same with the bathroom.,HK
"The rain shower is the best I have experienced, and my wife just loved the Toto toilet, which shall we say possesses many added extra's to make your bathroom experience more entertaining!",HK
The bathrooms are huge and clean and the beds are extremely comfortable!,HK
The bathrooms are sleek with C.O.,HK
Bigelow toiletries.,HK
"This hotel features beautiful bathrooms and stylish, trendy decor.",HK
The furnishings (chairs and desk) are at a level about 4 inches below normal.,HK
"There is no comfortable chair or sofa on which to sit; when in your room, only the bed offers any true respite.",HK
"Televisions are wall mounted flat screens, but set only about four feet off the ground, so unless you are in bed, an adult generally would look down to the screen.",HK
"Finally, in the beautiful bath, black mold was evident in the tile grout and was also on the shower wall, although not obvious since it was obscured by the coloration of the tile.",HK
(There is a fold out couch in the living room).,HK
"Room was cleaned daily and you can ask for extra kitchen things, like sharp knife (!!)",HK
"(I don't know if this was an issue with our room only) - The bathroom didn't have any sort of ventilation, so we had to shower with the door open or the whole room would steam up.",HK
We loved the bed linens and the soaps and other toiletries which were of high quality.,HK
"Spacious, well furnished room including microwave.",HK
Guest self-service laundry facilities provided - $1 per load to wash and an extra $1 per load to dry.,HK
There is only one washing machine and one dryer however.,HK
"The room was very clean, fresh, new, stylish, and very quiet.",HK
The bed was very comfortable.,HK
"The towels were fluffy, fresh, and large.",HK
The rooms are clean with flat screen TV's and the beds are comfortable.,HK
"Lovely room, bathroom full of free amenities, free softdrinks in your room, ...",HK
"Other positives were; spacious bedroom, heaps of wardrobe space, free wifi, free sodas that were refilled every day, comfy bed, plenty of bathroom amenities, choice of newspaper, heaps of TV channels and a coffee machine.",HK
There were a lot of old world touches.,HK
"So between 8.00 – 8.30am you would hear the ripping of masking tape and while doing this the person laying the board would have a very loud conversation with the housekeeping staff or other tradesmen, right near our room.",HK
"So rather than wake up naturally, without fail we were woken by the staff of the “hotel”.",HK
There were mornings on the weekend when I woke up to the housekeeping staff calling out to bring more towels or for a staff member calling for security on her walkie talkie.,HK
The bathroom – it was small.,HK
"Then I looked at the bottom of it, the non-slip surface was fifty shades of grey, there was no way I was sitting on that.",HK
It needed to be replaced or given a damn good bleach.,HK
"This leads me into housekeeping, extremely inconsistent.",HK
If a hotel is renovating and it expects its guests to stay within the area during this phase then the housekeeping needs to be vigilant with keeping building dust to a minimum.,HK
After about four days I noticed the build up of dust.,HK
It is important to note here that there was a lot of drawers and wardrobe space so we did not leave a lot of personal items out on the side cabinets or tables.,HK
The housekeeping did not have to move any personal items to dust.,HK
"By day five I was able to write words into the dust, I wrote “hello” on the TV stand and it still did not get cleaned.",HK
"I am not sure if the bathroom got cleaned, as there was a pubic hair on the daddo by the toilet and stayed there for the full two weeks with all the dust.",HK
"Also for the international visitors who may not know, you can take your washing to a dry cleaner and they do it for you, usually one pound of clothing costs about $1.00.",HK
We had 44 items of clothing washed and it cost $20.,HK
"It had a large sitting room, with a refrigerator, and wet bar.",HK
"The bedroom was comfortable with a nice king size bed with soft, comfortable linens.",HK
Both rooms had flat screen TVs and a wide selection of channels.,HK
The bathrooms were large by NYC standards.,HK
Nice appointments including nice fluffy towels.,HK
Bathrooms were an unexpected luxury.,HK
I come to NY regularly and always stay at the San Carlos hotel as it has a rare combination of:,HK
1. top rooms that get the highest level of maintenance,HK
"The hotel room was a decent size, very clean and the bed was very comfortable.",HK
"However, we did find the lighting in our room a little dark.",HK
"The air conditioning was good, especially as it was cold during our stay.",HK
It was also nice that we were able to open the windows for some fresh air if needed.,HK
The bathroom was well appointed.,HK
The bathroom is amazing; 4 people could have fit in the shower.,HK
"The suite should have had a bathtub, though, for the price paid.",HK
The rooms were very quiet and we slept very well.,HK
"Pushbutton curtains, full kitchen/livingroom, beverage stocked fridge, washer/dryer!).",HK
"Unlike others, I LOVE the minimalistic decor and found the staff (Gabriel, door/bell & concierge ladies) to be delightfully friendly, accommodating & attentive.",HK
(Did I mention the bed was beyond expectation too?,HK
"Like floating in a cloud, even better than my marshmallow bed at home.)",HK
And windows that open!,HK
"As some have commented, the decor is decidedly along the lines of a corporate apartment.",HK
Great amenities.,HK
Wonderful shower.,HK
Ipod docking station.,HK
The only quibb is the size of the open wardrobe.,HK
"The room was the very large, modern, clean, sleek, and one of the best bathrooms ever.",HK
"The baths had exquisite amenities, the most heavenly showers I have enjoyed, the plushest towels I can recall, and there were luxurious robes every where.",HK
"The bathrooms, and the closets had several.",HK
"I did not listen to the stereo nor watch TV/DVDs, but the room was equipped to be entertained in style.",HK
"The minibar...ahhhh, finally a minibar the way it would be if I chose what goes in it!",HK
"King orthopedic bed, fine linens, and not a sound!",HK
The rooms are very modern and somewhat quirky - all electronic lightings and lots of glass and metal.,HK
"Suites are great with two separate rooms, plenty of space, great bed, small kitchen and comfortable living room.",HK
Very well maintained and clean.,HK
Bathroom off the bedroom and well appointed.,HK
"Staff is very attentive, especially the ladies who clean the rooms.",HK
The hotel suite was two separate rooms and was decorated in a lovely way.,HK
"Room was clean and spacious, staff was personable and professional, and the location even better than I hoped.",HK
The beds were comfy.,HK
Great shower.,HK
"Hotel is clean, room was clean.",HK
"This hotel was clean, modern, friendly (reception staff excellent) and ticked most boxes, room size average, bathroom basic but had everything i needed (although bath very slippy and a colleauge of mine who also stayed slipped and fell badly in the shower).",HK
The bed is comfortable with adjustable dial to suit your preference.,HK
And thanks to the entire staff that made sure my room was definitely spotless weekly; It certainly was a home away from home.,HK
Rooms are nice and large with a kitchenette separate from the living area and the bed in its own area.,HK
"Furniture in good condition except for the bed's mattress, its time to change out the bedding when there is a well worn dip in the middle.",HK
Cleaning staff does amazing jobs in the rooms and the front desk staff know me by name and have always been a pleasure to talk too.,HK
A+ Facility all the way!,HK
"Housekeeping was late, and inconsistent ( forgot to service the coffee pot on two days, for example.)",HK
Took 35 minutes to get ice delivered.,HK
"Although the room was clean and the view was nice overlooking the city, this hotel left a lot to be desired.",HK
By design this is a very poor choice by the hotel as hospitality suites are typically for parties.,HK
"Absent that,the hotel appeared to be clean and nice.",HK
There on a business conference and the catering was excellent and the conference staff very accommodating.,HK
"The bed was amazingly comfortable, which is always a plus.",HK
The rooms are immaculate.,HK
"Room was very nice, light, with good bed and no noise.",HK
"Location, genteel ambience, comfort, staffing of all services, quality of dining, room quality and cleanliness are exceptional.",HK
"Location, attention to detail, size of room, cleanliness, staff professionalism, Harry's Bar.",HK
"The hotel is good, centrally located, well maintained and very clean.",HK
"Bedrooms is classicly decorated, with good bed, well kept toilet... there is free water and soda inside rooms.",HK
"We had a suite that included two rooms, two queen beds and a sofa sleeper, and a kitchenette.",HK
It was also clean.,HK
It was a one bedroom suite with 2 Queen beds + 1 sofa bed.,HK
Perfect for a family of 4 with 2 children who didn't want to sleep in the same bed!,HK
"Their largest room has only two queen beds and they have no roll aways, so our family of six needed two rooms (which gets expensive).",HK
"Our room was large and very clean, the bed was comfortable, and of course it comes with the usual complimentary breakfast (which was excellent) and parking.",HK
The room was spacious and convenient.,HK
"We especially appreciated a very good AC in our room, fresh cookies, a fridge and microwave in our room, outdoor pool, and a very clean room.",HK
Housekeeping who works very hard to keep us all happy and to maintenance who keeps the hotel running smooth and looking good.,HK
The room was very tidy and clean.,HK
The whole hotel was clean smelling and quiet.,HK
"Rooms are ultra clean, the service is very very good & personable and the food & drink are excellent.",HK
"The meeting rooms are quite well designed, and, best of all, everything works - including AV and conference lines, which in most places are disasters waiting to happen.",HK
A living room with large TV to watch 99 TV stations and lots of great movies whilst you get over your Jet Lag!,HK
The service in a 5 star hotel like the Four Seasons is just Fantastic.,HK
The room was clean and quite large.,HK
With great amenities and style.,HK
Comfortable bed and very quiet.,HK
"However, at 4am I was awoken to the sound of running water in the bathroom.",HK
This was very alarming.,HK
I found water pouring in from a light socket above the toilet.,HK
I don't see how leaving the shower door open would have caused this - probably a tub or sink (or worse - toilet) overflowed.,HK
"The room was clean, and our stay was great.",HK
i really like the deluxe room with kingsize bed and jacuzzi.,HK
"Other than that small inconvenience, bed clean, very comfortable and couldn't ask for anything else.",HK
Our room was spotless as well as the bathroom which was roomy and had great shower and large tub.,HK
"The hotel was great, very cool decorations and set up!",HK
"Otherwise, the room was clean, comfortable.",HK
I loved the ambiance of the place.,HK
Rooms are spacious and housekeeping even folded my dirty clothes and placed a folded laundry bag on top for easy access.,HK
My husband needed help with tying his tie and the wonderful staff at the front desk were happy to help.,HK
They always remember that I need a feather-free room.,HK
Amenities are nice and changed seasonally.,HK
Rooms are small but comfortable and impeccably maintained.,HK
"While our room was small, it was well appointed, comfortable and quiet.",HK
"Comfortable rooms, friendly staff.",HK
The rooms are always clean and comfortable and are of generous size for New York.,HK
"Room, bed and sound proofing was great.",HK
Hospitality and courtesy extended by staff was great.,HK
The house keeping and poor maintenance of Hotel and very old appliances in the room.Poor room service.Very less facilities.,HK
No slipper for Bathroom.Location,HK
"Beds were not comfortable,  toiletries can be improvedPrompt housekeeping and room service and  free breakfast.",HK
"cleanliness of bathroom, old interiors and rooms in the inner side are gloomy and the AC in this heat seems not working.New staff are good well trained.",HK
Need to change decor of the coffee shop as it is more then 10-15 years old and very dull.Good rooms with comfortable bed.,HK
Good room service and housekeeping.,HK
Impressed with a inquiry call about  housekeeping service.,HK
Dust in the drawers.,HK
Glass table rattled.,HK
Old worn carpet had repairs.Excellent breakfast.,HK
"room had a damp smelllocation , staff , breakfast",HK
Replenishing of the used toiletries.,HK
Shade un professionalThe toiletries,HK
"Somewhat outdated rooms but good enough, spacious, quiet and clean and very close to airport.",HK
Old style toilets/bath.Great location,HK
The air-conditioning system couldn't cool the bedroom,HK
In rooms to bel one only maintain room service,HK
Interiors are dated a bitRooftop lounge,HK
We have been provided with only one towel initially.,HK
Mattresses were old and somewhat saggy.,HK
"Almost nothing, except some furniture quality were poor!",HK
Shower beautiful.,HK
The rooms have a musty smell and are badly in need of an overhaul.,HK
Mattress was not very comfortableBreakfast was good.,HK
Bed not very comfy.,HK
Rooms clean well lit spacious with almost all amenities.,HK
"expensiveexcellent service, food and facilitie",HK
old equipments in the roomThe roof top restaurent,HK
"Bed comfortable , bathroomServices",HK
"Poor condition of pillow , troubled sleepThe breakfast spread exceeded expectations",HK
Beds and dcor is ok but needs to be upgraded.Roof top restaurant cusine is very good.,HK
Room size is good .The location is good but the toiletry not good quality .,HK
The bed and sheets not good .,HK
The mattress very poor .,HK
Room not carpeted,HK
"Beds not as comfortable as expected.Buffet breakfast,the lounge on 7th  floor well worth the money.",HK
That is a basic requirement these days in every hotel.,HK
We had a deal to enable us to stay but the eating and drinking was more than we could affordThe bed and pillows were lovely.,HK
The rooms having partion near the bed having a privacy when the door opens.,HK
"The shower in room 369 is too weak, not a good shower.",HK
"Breakfast was not internationalInterior is aging, lifts needs refurbishment, taps and other metals getting oxidised.",HK
Not shown how to use devices on room.,HK
Room lighting system ( card ). Cleanliness. Location. In-room dining,HK
 quality of rooms,HK
Low shower water pressure.,HK
Poor condition of room refrigerator.Roof top restaurant food .,HK
Everything was perfect. Amazing facilities,HK
Service was crass. Very pathetic,HK
The hotel smells all the time.Nothing,HK
Rooms are dated.,HK
Double beds are quite small in size.,HK
Not an altogether comfortable experience.,HK
Rooms were in awful conditions dirty and had very old furniture.,HK
Bathroom equipments were very bad too.,HK
I can hear next door na our conversations clearly.,HK
Bathroom was stinking and room had a stale smell too,HK
Goomy..no positive energyVery bad..all gloomy staff,HK
The room felt damp and humid.,HK
Very bad odour in rooms.,HK
Ac not effective.,HK
Badly constructed room with ac vent far from bed,HK
Ambiance and room cleanlinessOnly the location,HK
"As soon as we entered the room had a moist smell, the mattress is ancient,the shower curtains were stained.It's close to the airport",HK
specious room set up.. with sofa and partion between room and bed..That excellent.. will book every 2 months so give preference to Room No.,HK
The room had a damp smell.,HK
Stayed at the Deluxe Double room and the room had a wall right in the middle of the room which was very weird.Location is excellent.,HK
"Stayed at this hotel for 2 nights and was surprised to see a new property, well furnished and thoughtfully designed rooms so casually maintained.Location firstly is a bit confusing and has a bad approach road, then all the rooms i checked had water leaking stains all over and had strong damp smell.",HK
Initially tv wasn't working but was fixed later.,HK
Bed linens and towels were clean.,HK
But bathroom was not clean with water leaking.,HK
"The rooms are big and clean ,staff is very polite and food is very tasty.",HK
Needless to say this hotel is in need of some seriously cleaning.,HK
"After a late arrival we were shown to room that had filthy sheets full of hair and stained, dirty floors, broken bathroom fixtures, dirty ashtrays, and more.",HK
Hospitality was simply great and suites like dinner was fine.,HK
Rooms and service was absolutely perfect !,HK
They do give oyo toileteries which was unexpected.,HK
"The Taxi's/Cabs were not allowed inside the gate as its quite insisde if your walking with your luggage.The hotel has a good ambiance, good hospitality and the rooms were excellent, the bathrooms were clean and well equipped.",HK
All good. Normal bed. Enviorment  compliance. bath  kit given.,HK
Bath room is relatively old.Renovated room was clean and staffs are very friendly.,HK
"Outdated decor, lack of supervision, management Location, cuisine and staff",HK
"Room was quite unpleasant, Could feel suffocation in the Room",HK
Maintenance of plumbing in washrooms.The location is very close to Mumbai Domestic airport.,HK
Room Service,HK
Bathroom cleanliness. Location of the Hotel,HK
Bathroom needs upgrading,HK
"Air conditioning, too chilly, could not stop freezing\chilly. floor ok",HK
Nothing really but for the fact that I had to walk too long to find my room and the bathroom shower in the bath tub was old and not very convenientThe room setup as such was good,HK
Dashboard of switch control is very old.,HK
Not visible.Needs larger fonds. Needs a hanger for small towels near wash basin. Need two more lifts for customer comforts.Food.,HK
Room service. Cleanliness.,HK
Musty smell in the roomEven worse smell in the bathroom,HK
Bathroom should have been a little more cleaner.Don't understand the strange policy of not allowing outside food in the hotel.staff was cooperative and friendly.,HK
The bed was as hard as a rock.Wasn't there long enough to comment.,HK
Housekeeping  should be natural. Service good,HK
Bed linen had strange pungent smell similar to wet linen type. Location is the only advantage with this hotel.,HK
"the air conditioning was not very good, one edge of the bed was cold and the other end was hot.The room was big enough and comfortable for our family having two small kids, location was the best part, which is very close to the airport.",HK
Dreadful air conditioning - humidity and mildew problems everywhere - awful smell of mildew as soon as you enter the lobby and the rooms are so damp the bed linen is moist.Convenient location for a short stay in Mumbai,HK
During the monsoon season the lack of ventilation made the room smell and the linen damp.Customer Service was excellent.,HK
Bed comfy,HK
"the mattress was a little tough.Luxury property, nice service and kind employees.",HK
My room was pre-paid and I was asked to pay for all room service which was embarrassing and inconvenience to say the least.,HK
Very poor coordination.Food - very good,HK
linens we full of moisture,HK
"The mattress as it was very soft, and i suffer from a lower back problem, so it does not help me.The breakfast spread was good, the room as was in the new wing was better and with modern amenities.Front desk was very efficient and helpful.",HK
Breakfast was also not completely upto the mark.Bed and pillows were quite comfortable.,HK
The room was stuffy and damp.,HK
The AC wasn't working efficiently.The location was excellent.,HK
The bathroom could have been cleaner.The view of the airport from the room,HK
Could be a bit more cleaner.Really old furniture.Breakfast Resonably priced,HK
"Some of th furniture needs some update ...Location , mezzanine Resturant",HK
The room and the corridors had a peculiar smell which did not go ever.,HK
So that was disappointing.The room was spacious with good basic amenities,HK
Rooms need rebuilding and ax need updating lots of humidity in the rooms,HK
The air was very humid in the room because of the central climate system and the bedclothes were humid because of this.,HK
"The drainage in the shower area was blocked, access to the room was cumbersome from the lobby",HK
"Bathroom sink not flushing, no iron box in the room. Cleanliness",HK
House keeping can be a bit more throughThe duty manager Amit was kind and Helpfulan asset to the team,HK
I like a firm bed but this was extra hard - uncomfortable night. Beautiful Hotel - great roof top restaurant,HK
Cleanliness could be better especially the buttons in the lift which look corroded and even numbers are not visible.,HK
Also the phone set in the room is very dirty and accumulated lots of dust and dirt so we can't even keep it on our ear.,HK
Cleanliness could be better especially the buttons in the lift which look corroded and even numbers are not visible.,HK
Also the phone set in the room is very dirty and accumulated lots of dust and dirt so we can't even keep it on our ear.,HK
Wi-fi access worked like a dream with only one connectivity issue on our first night and this was promptly responded to with a call from the service provider to ensure that all was well.,FO
The room has a sleek modern design and was spacious for NYC standards.,FO
Our room was on the 20th floor overlooking Broadway and the madhouse of the Fairway Market.,FO
"We called downstairs and within 3 minutes, we had four.",FO
"Overall, no complaints, would definitely return again.",FO
We two different rooms different rooms during our stay.,FO
"The first room was in the North tower, which was quite inconvenient.",FO
The second room was the Andaz Suite.,FO
The Andaz is a nice hotel in a central location of Manhattan.,FO
"When you arrive you are greeted by friendly ""Hosts"" and they walk you to the check-in desk while offering you a beverage.",FO
My room (suite) on the 12th floor was fantastic as usual.,FO
I do have 2 complaints.,FO
"the location is good , and the staff was courteous .",FO
THE ACESS TO THE HOTEL IS VERY CUMBERSOME AND DIFFICULT TO REACH THE HOTEL,FO
"Of course, i really don't know...as there is no bill.",FO
"They just deliver it, and leave.",FO
The Lobby Lounge has some seating and one table with 8 or so chairs where you can buy food from the adjacent restaurant.,FO
"Prices are listed in the in-suite menu, but no itemized billing is given.",FO
"I am 'gifted' with a $75.00 credit for my breakfast as a Diamond member, and i assumed that had not been applied when my bill reflected a 'non itemized' charge for $110 plus for the first night, and slightly less for the second.",FO
"I was wrong, it had been applied (no way for me to see this).",FO
It certainly isn't worth it.,FO
"I know i sound like one of those guys who complains about pricing, but clearly doesn't know what things cost.",FO
Excellent staff (they remembered our names from the moment our family walked in).,FO
"Our original suite was overbooked, so we ended up in a much nicer suite (no complaints here).",FO
"Extremely convenient location to Fifth Avenue shopping, restaurants, and subway system.",FO
"Use the concierge, they worked magic throughout our entire stay.",FO
"Regardless of whether we needed tickets, or merely a ride, the staff would go out of their way to make sure we were happy.",FO
"Although the hotel is not near Lincoln Center, which is where we shuttled to every day, I found the hotel to be a true gem.",FO
